,Topic,Type,Word,Score,Lambda
1521,Topic 10,Probability,atoms,0.004080171696841717,
1522,Topic 10,Probability,helix,0.004065060056746006,
1523,Topic 10,Probability,molecular,0.004057504236698151,
1524,Topic 10,Probability,position,0.003921501338481903,
1525,Topic 10,Relevance,uncouple,0.9710778752257595,0.
1526,Topic 10,Relevance,dipolar,0.9710778752257595,0.
1527,Topic 10,Relevance,verlag,0.9710778752257595,0.
1528,Topic 10,Relevance,crystalline,0.9710778752257595,0.
1529,Topic 10,Relevance,ribulose,0.9710778752257595,0.
1530,Topic 10,Relevance,ffef,0.9710778752257595,0.
1531,Topic 10,Relevance,malis,0.9710778752257595,0.
1532,Topic 10,Relevance,conditionals,0.9710778752257595,0.
1533,Topic 10,Relevance,precipitate,0.9710778752257595,0.
1534,Topic 10,Relevance,shielding,0.9710778752257595,0.
1535,Topic 10,Relevance,atoma,0.9710778752257595,0.
1536,Topic 10,Relevance,lilt,0.9710778752257595,0.
1537,Topic 10,Relevance,vyv,0.9710778752257595,0.
1538,Topic 10,Relevance,sgy,0.9710778752257595,0.
1539,Topic 10,Relevance,wesley,0.9710778752257595,0.
1540,Topic 10,Relevance,quadrilateral,0.9710778752257595,0.
1541,Topic 10,Relevance,earls,0.9710778752257595,0.
1542,Topic 10,Relevance,conical,0.9710778752257595,0.
1543,Topic 10,Relevance,gare,0.9710778752257595,0.
1544,Topic 10,Relevance,groove,0.9710778752257595,0.
1545,Topic 10,Relevance,nonmembers,0.9710778752257595,0.
1546,Topic 10,Relevance,continual,0.9710778752257595,0.
1547,Topic 10,Relevance,pendant,0.9710778752257595,0.
1548,Topic 10,Relevance,hauser,0.9710778752257595,0.
1549,Topic 10,Relevance,picoseconds,0.9710778752257595,0.
1550,Topic 10,Relevance,residues,0.9648909597987723,0.25
1551,Topic 10,Relevance,binding,0.9549777488835898,0.25
1552,Topic 10,Relevance,energy,0.954893401444579,0.25
1553,Topic 10,Relevance,residue,0.9545747423504685,0.25
1554,Topic 10,Relevance,structures,0.9526099912481302,0.25
1555,Topic 10,Relevance,motifs,0.9495812501559147,0.25
1556,Topic 10,Relevance,conformation,0.9469286174653397,0.25
1557,Topic 10,Relevance,surface,0.944534794356416,0.25
1558,Topic 10,Relevance,motif,0.9435847337699538,0.25
1559,Topic 10,Relevance,structure,0.9428452912034374,0.25
1560,Topic 10,Relevance,atoms,0.9423736112767711,0.25
1561,Topic 10,Relevance,helix,0.9423081155467176,0.25
1562,Topic 10,Relevance,chain,0.9416160124993319,0.25
1563,Topic 10,Relevance,atom,0.9397344850357172,0.25
1564,Topic 10,Relevance,ligand,0.9395882314788644,0.25
1565,Topic 10,Relevance,conformations,0.9395436757256048,0.25
1566,Topic 10,Relevance,amino,0.9392081510537492,0.25
1567,Topic 10,Relevance,folding,0.9384353007539304,0.25
1568,Topic 10,Relevance,hydrophobic,0.935701089470371,0.25
1569,Topic 10,Relevance,hydrogen,0.9343638049076609,0.25
1570,Topic 10,Relevance,solvent,0.9338416262960963,0.25
1571,Topic 10,Relevance,docking,0.9325214976575446,0.25
1572,Topic 10,Relevance,contact,0.9322922126885632,0.25
1573,Topic 10,Relevance,bond,0.9318817810262419,0.25
1574,Topic 10,Relevance,chains,0.9318313081490248,0.25
1575,Topic 10,Relevance,residues,0.9579435070721656,0.5
1576,Topic 10,Relevance,binding,0.9554382963411484,0.5
1577,Topic 10,Relevance,structure,0.9517032743283247,0.5
1578,Topic 10,Relevance,structures,0.9485613197464141,0.5
1579,Topic 10,Relevance,energy,0.9407122233218476,0.5
1580,Topic 10,Relevance,residue,0.937090963476692,0.5
1581,Topic 10,Relevance,motif,0.9309745315060947,0.5
1582,Topic 10,Relevance,amino,0.9303154349888947,0.5
1583,Topic 10,Relevance,motifs,0.9290612380105422,0.5
1584,Topic 10,Relevance,surface,0.9225998617109827,0.5
1585,Topic 10,Relevance,conformation,0.9216354370506229,0.5
1586,Topic 10,Relevance,chain,0.9201084805530568,0.5
1587,Topic 10,Relevance,site,0.9192203505600457,0.5
1588,Topic 10,Relevance,structural,0.9179455387266058,0.5
1589,Topic 10,Relevance,ligand,0.9167576696617497,0.5
1590,Topic 10,Relevance,sites,0.9140334399576023,0.5
1591,Topic 10,Relevance,atoms,0.9124280649876919,0.5
1592,Topic 10,Relevance,helix,0.9122956760959484,0.5
1593,Topic 10,Relevance,domain,0.9112705469051235,0.5
1594,Topic 10,Relevance,atom,0.9070933653113169,0.5
1595,Topic 10,Relevance,conformations,0.9067076684166341,0.5
1596,Topic 10,Relevance,secondary,0.9066130812502248,0.5
1597,Topic 10,Relevance,folding,0.9044671983113617,0.5
1598,Topic 10,Relevance,hydrophobic,0.89894023980365,0.5
1599,Topic 10,Relevance,rms,0.8987641442355756,0.5
1600,Topic 10,Relevance,structure,0.9542647271419009,0.75
1601,Topic 10,Relevance,binding,0.9494541525701021,0.75
1602,Topic 10,Relevance,residues,0.9444259994369452,0.75
1603,Topic 10,Relevance,structures,0.9380483895123499,0.75
1604,Topic 10,Relevance,energy,0.9199714451607545,0.75
1605,Topic 10,Relevance,amino,0.9150107491510654,0.75
1606,Topic 10,Relevance,residue,0.9130236803152724,0.75
1607,Topic 10,Relevance,motif,0.9118934792296219,0.75
1608,Topic 10,Relevance,site,0.9108153341025135,0.75
1609,Topic 10,Relevance,sites,0.9042908443244846,0.75
1610,Topic 10,Relevance,motifs,0.9019675012399887,0.75
1611,Topic 10,Relevance,structural,0.9011856799665917,0.75
1612,Topic 10,Relevance,proteins,0.9010421655086845,0.75
1613,Topic 10,Relevance,domain,0.8971568338586006,0.75
1614,Topic 10,Relevance,surface,0.8941141118410237,0.75
1615,Topic 10,Relevance,chain,0.8920732108383026,0.75
1616,Topic 10,Relevance,conformation,0.88974879778596,0.75
1617,Topic 10,Relevance,ligand,0.8874026362077649,0.75
1618,Topic 10,Relevance,secondary,0.8789935111913805,0.75
1619,Topic 10,Relevance,atoms,0.8758831152958687,0.75
1620,Topic 10,Relevance,helix,0.8756837649884469,0.75
1621,Topic 10,Relevance,atom,0.8678494282358449,0.75
1622,Topic 10,Relevance,conformations,0.8672685950978569,0.75
1623,Topic 10,Relevance,folding,0.8638945510503979,0.75
1624,Topic 10,Relevance,molecule,0.863049040537653,0.75
1625,Topic 10,Saliency,structure,0.41567075,
1626,Topic 10,Saliency,binding,0.39014685,
1627,Topic 10,Saliency,residues,0.3596998,
1628,Topic 10,Saliency,structures,0.31760347,
1629,Topic 10,Saliency,energy,0.23086861,
1630,Topic 10,Saliency,amino,0.20803568,
1631,Topic 10,Saliency,residue,0.20408097,
1632,Topic 10,Saliency,motif,0.19821633,
1633,Topic 10,Saliency,site,0.18613917,
1634,Topic 10,Saliency,motifs,0.16750166,
1635,Topic 10,Saliency,sites,0.16494057,
1636,Topic 10,Saliency,structural,0.16086616,
1637,Topic 10,Saliency,domain,0.14708094,
1638,Topic 10,Saliency,surface,0.14558458,
1639,Topic 10,Saliency,chain,0.14020643,
1640,Topic 10,Saliency,proteins,0.13759704,
1641,Topic 10,Saliency,conformation,0.13517964,
1642,Topic 10,Saliency,ligand,0.12915112,
1643,Topic 10,Saliency,secondary,0.11044053,
1644,Topic 10,Saliency,atoms,0.106273815,
1645,Topic 10,Saliency,helix,0.10591021,
1646,Topic 10,Saliency,atom,0.092638984,
1647,Topic 10,Saliency,conformations,0.09173,
1648,Topic 10,Saliency,folding,0.086639665,
1649,Topic 10,Saliency,rms,0.0840125,
1650,Topic 11,Probability,state,0.012043189257383347,
1651,Topic 11,Probability,time,0.010300643742084503,
1652,Topic 11,Probability,cell,0.010227358900010586,
1653,Topic 11,Probability,system,0.009649224579334259,
1654,Topic 11,Probability,activity,0.0069376933388412,
1655,Topic 11,Probability,cells,0.006644554901868105,
1656,Topic 11,Probability,reactions,0.006090848706662655,
1657,Topic 11,Probability,transcription,0.005952422507107258,
1658,Topic 11,Probability,reaction,0.005862852092832327,
1659,Topic 11,Probability,molecules,0.0055859992280602455,
1660,Topic 11,Probability,states,0.005406858865171671,
1661,Topic 11,Probability,compounds,0.005235861521214247,
1662,Topic 11,Probability,metabolic,0.00520329037681222,
1663,Topic 11,Probability,pathway,0.004893866367638111,
1664,Topic 11,Probability,models,0.004828724544495344,
1665,Topic 11,Probability,chemical,0.004706583451479673,
1666,Topic 11,Probability,active,0.00469844089820981,
1667,Topic 11,Probability,rate,0.00465772720053792,
1668,Topic 11,Probability,shown,0.004364588763564825,
1669,Topic 11,Probability,biological,0.004307589493691921,
1670,Topic 11,Probability,regulatory,0.004201733972877264,
1671,Topic 11,Probability,level,0.0041854484006762505,
1672,Topic 11,Probability,enzyme,0.004112163558602333,
1673,Topic 11,Probability,networks,0.0038434534799307585,
1674,Topic 11,Probability,pathways,0.003819025121629238,
1675,Topic 11,Relevance,thiamine,0.9763006794096359,0.
1676,Topic 11,Relevance,shuttling,0.9763006794096359,0.
1677,Topic 11,Relevance,norepinephrine,0.9763006794096359,0.
1678,Topic 11,Relevance,embody,0.9763006794096359,0.
1679,Topic 11,Relevance,paras,0.9763006794096359,0.
1680,Topic 11,Relevance,synchronicity,0.9763006794096359,0.
1681,Topic 11,Relevance,dizzy,0.9763006794096359,0.
1682,Topic 11,Relevance,luci,0.9763006794096359,0.
1683,Topic 11,Relevance,maes,0.9763006794096359,0.
1684,Topic 11,Relevance,discounting,0.9763006794096359,0.
1685,Topic 11,Relevance,dtv,0.9763006794096359,0.
1686,Topic 11,Relevance,gliding,0.9763006794096359,0.
1687,Topic 11,Relevance,fruiting,0.9763006794096359,0.
1688,Topic 11,Relevance,bang,0.9763006794096359,0.
1689,Topic 11,Relevance,sprouting,0.9763006794096359,0.
1690,Topic 11,Relevance,femora,0.9763006794096359,0.
1691,Topic 11,Relevance,constrictions,0.9763006794096359,0.
1692,Topic 11,Relevance,walled,0.9763006794096359,0.
1693,Topic 11,Relevance,odor,0.9763006794096359,0.
1694,Topic 11,Relevance,weinberger,0.9763006794096359,0.
1695,Topic 11,Relevance,leon,0.9763006794096359,0.
1696,Topic 11,Relevance,keo,0.9763006794096359,0.
1697,Topic 11,Relevance,pumping,0.9763006794096359,0.
1698,Topic 11,Relevance,malfunction,0.9763006794096359,0.
1699,Topic 11,Relevance,mair,0.9763006794096359,0.
1700,Topic 11,Relevance,reactions,0.9532654971793081,0.25
1701,Topic 11,Relevance,reaction,0.9527335238598846,0.25
1702,Topic 11,Relevance,compounds,0.9486382581129412,0.25
1703,Topic 11,Relevance,enzyme,0.946055612441596,0.25
1704,Topic 11,Relevance,metabolites,0.9437177748778183,0.25
1705,Topic 11,Relevance,enzymes,0.9433878727499345,0.25
1706,Topic 11,Relevance,metabolic,0.9423580851456874,0.25
1707,Topic 11,Relevance,promoter,0.9398210147157419,0.25
1708,Topic 11,Relevance,activity,0.939684720523461,0.25
1709,Topic 11,Relevance,state,0.9389297547104658,0.25
1710,Topic 11,Relevance,compound,0.9388311958074379,0.25
1711,Topic 11,Relevance,concentration,0.9385617274397722,0.25
1712,Topic 11,Relevance,steady,0.9341367367632903,0.25
1713,Topic 11,Relevance,promoters,0.9332994122407301,0.25
1714,Topic 11,Relevance,boli,0.9317304330299045,0.25
1715,Topic 11,Relevance,active,0.9309302834688629,0.25
1716,Topic 11,Relevance,molecules,0.9307710215408669,0.25
1717,Topic 11,Relevance,proton,0.930648374972994,0.25
1718,Topic 11,Relevance,tax,0.9303552625095401,0.25
1719,Topic 11,Relevance,sar,0.930214761984738,0.25
1720,Topic 11,Relevance,transcription,0.9289623705416541,0.25
1721,Topic 11,Relevance,plasmid,0.9283652201205495,0.25
1722,Topic 11,Relevance,phosphor,0.9273187152808885,0.25
1723,Topic 11,Relevance,attractor,0.9264082074169295,0.25
1724,Topic 11,Relevance,fluorescence,0.9264082074169295,0.25
1725,Topic 11,Relevance,state,0.9358515625390004,0.5
1726,Topic 11,Relevance,reactions,0.9292960732920588,0.5
1727,Topic 11,Relevance,reaction,0.9280302205544531,0.5
1728,Topic 11,Relevance,activity,0.9232421303845989,0.5
1729,Topic 11,Relevance,compounds,0.9225807653811335,0.5
1730,Topic 11,Relevance,metabolic,0.9182009629031459,0.5
1731,Topic 11,Relevance,enzyme,0.915094647057929,0.5
1732,Topic 11,Relevance,transcription,0.9123745768983372,0.5
1733,Topic 11,Relevance,molecules,0.912082020356954,0.5
1734,Topic 11,Relevance,metabolites,0.9098059567725693,0.5
1735,Topic 11,Relevance,enzymes,0.9091390904018638,0.5
1736,Topic 11,Relevance,system,0.9086974623504622,0.5
1737,Topic 11,Relevance,promoter,0.9081513666422081,0.5
1738,Topic 11,Relevance,active,0.9080737524171962,0.5
1739,Topic 11,Relevance,concentration,0.9058312190692608,0.5
1740,Topic 11,Relevance,compound,0.905154053632483,0.5
1741,Topic 11,Relevance,states,0.9037612544233341,0.5
1742,Topic 11,Relevance,chemical,0.898421984901294,0.5
1743,Topic 11,Relevance,cell,0.8980271319975839,0.5
1744,Topic 11,Relevance,cycle,0.8977879109011315,0.5
1745,Topic 11,Relevance,cells,0.8956336380395653,0.5
1746,Topic 11,Relevance,time,0.8956053248388252,0.5
1747,Topic 11,Relevance,promoters,0.8908923388687405,0.5
1748,Topic 11,Relevance,steady,0.8907189504572788,0.5
1749,Topic 11,Relevance,activation,0.8874348219246658,0.5
1750,Topic 11,Relevance,state,0.9264091306557821,0.75
1751,Topic 11,Relevance,system,0.9048404779793371,0.75
1752,Topic 11,Relevance,cell,0.9015684987780667,0.75
1753,Topic 11,Relevance,time,0.9006085413835717,0.75
1754,Topic 11,Relevance,activity,0.900324798606406,0.75
1755,Topic 11,Relevance,reactions,0.8987008337041323,0.75
1756,Topic 11,Relevance,reaction,0.8966989140867455,0.75
1757,Topic 11,Relevance,compounds,0.8899122416617256,0.75
1758,Topic 11,Relevance,transcription,0.8893832886953668,0.75
1759,Topic 11,Relevance,metabolic,0.8874902035646205,0.75
1760,Topic 11,Relevance,molecules,0.8869607569977523,0.75
1761,Topic 11,Relevance,cells,0.8849198065648985,0.75
1762,Topic 11,Relevance,states,0.8816164624813604,0.75
1763,Topic 11,Relevance,active,0.878751014760372,0.75
1764,Topic 11,Relevance,enzyme,0.8775013991048308,0.75
1765,Topic 11,Relevance,chemical,0.8739681070529011,0.75
1766,Topic 11,Relevance,promoter,0.8698859532563255,0.75
1767,Topic 11,Relevance,metabolites,0.8692543772986441,0.75
1768,Topic 11,Relevance,enzymes,0.8682501166772902,0.75
1769,Topic 11,Relevance,concentration,0.8665050815706711,0.75
1770,Topic 11,Relevance,cycle,0.8654710151984961,0.75
1771,Topic 11,Relevance,compound,0.86487200529004,0.75
1772,Topic 11,Relevance,regulatory,0.8630695982194435,0.75
1773,Topic 11,Relevance,pathway,0.8620988229676858,0.75
1774,Topic 11,Relevance,rate,0.8577790132015687,0.75
1775,Topic 11,Saliency,state,0.25353146,
1776,Topic 11,Saliency,activity,0.16136864,
1777,Topic 11,Saliency,system,0.15973517,
1778,Topic 11,Saliency,reactions,0.1584522,
1779,Topic 11,Saliency,reaction,0.15295951,
1780,Topic 11,Saliency,cell,0.13722748,
1781,Topic 11,Saliency,compounds,0.13567343,
1782,Topic 11,Saliency,transcription,0.13180809,
1783,Topic 11,Saliency,time,0.13147119,
1784,Topic 11,Saliency,metabolic,0.1296376,
1785,Topic 11,Saliency,molecules,0.1268654,
1786,Topic 11,Saliency,states,0.11367742,
1787,Topic 11,Saliency,cells,0.11291498,
1788,Topic 11,Saliency,active,0.11046019,
1789,Topic 11,Saliency,enzyme,0.10942333,
1790,Topic 11,Saliency,chemical,0.099558,
1791,Topic 11,Saliency,promoter,0.09587579,
1792,Topic 11,Saliency,metabolites,0.09501704,
1793,Topic 11,Saliency,enzymes,0.09340753,
1794,Topic 11,Saliency,concentration,0.09051539,
1795,Topic 11,Saliency,compound,0.08808483,
1796,Topic 11,Saliency,cycle,0.08770683,
1797,Topic 11,Saliency,regulatory,0.08000595,
1798,Topic 11,Saliency,activation,0.07159142,
1799,Topic 11,Saliency,pathway,0.07020004,
1800,Topic 12,Probability,clinical,0.011355798691511154,
1801,Topic 12,Probability,patients,0.011355798691511154,
1802,Topic 12,Probability,disease,0.00975564494729042,
1803,Topic 12,Probability,risk,0.007768836338073015,
1804,Topic 12,Probability,patient,0.007132343947887421,
1805,Topic 12,Probability,age,0.006620770785957575,
1806,Topic 12,Probability,associated,0.006596976425498724,
1807,Topic 12,Probability,was,0.006525594275444746,
1808,Topic 12,Probability,health,0.006376881152391434,
1809,Topic 12,Probability,studies,0.005883153527975082,
1810,Topic 12,Probability,models,0.005407270975410938,
1811,Topic 12,Probability,phenotypes,0.005282352212816477,
1812,Topic 12,Probability,effect,0.0044852495193481445,
1813,Topic 12,Probability,bio,0.00434843311086297,
1814,Topic 12,Probability,value,0.004277050960808992,
1815,Topic 12,Probability,causal,0.0042532566003501415,
1816,Topic 12,Probability,associations,0.0042175655253231525,
1817,Topic 12,Probability,medical,0.004116440657526255,
1818,Topic 12,Probability,effects,0.004110492300242186,
1819,Topic 12,Probability,phenotype,0.004021264147013426,
1820,Topic 12,Probability,genetic,0.003949881996959448,
1821,Topic 12,Probability,cohort,0.003926087636500597,
1822,Topic 12,Probability,across,0.0038130658213049173,
1823,Topic 12,Probability,diseases,0.003700043773278594,
1824,Topic 12,Probability,individuals,0.0036584041081368923,
1825,Topic 12,Relevance,complaint,0.9543830569883641,0.
1826,Topic 12,Relevance,colline,0.9543830569883641,0.
1827,Topic 12,Relevance,carotene,0.9543830569883641,0.
1828,Topic 12,Relevance,boom,0.9543830569883641,0.
1829,Topic 12,Relevance,preventable,0.9543830569883641,0.
1830,Topic 12,Relevance,impairments,0.9543830569883641,0.
1831,Topic 12,Relevance,riccardo,0.9543830569883641,0.
1832,Topic 12,Relevance,apartment,0.9543830569883641,0.
1833,Topic 12,Relevance,hallucination,0.9543830569883641,0.
1834,Topic 12,Relevance,governmental,0.9543830569883641,0.
1835,Topic 12,Relevance,stigma,0.9543830569883641,0.
1836,Topic 12,Relevance,melbourne,0.9543830569883641,0.
1837,Topic 12,Relevance,lester,0.9543830569883641,0.
1838,Topic 12,Relevance,emphysema,0.9543830569883641,0.
1839,Topic 12,Relevance,bureau,0.9543830569883641,0.
1840,Topic 12,Relevance,xtreme,0.9543830569883641,0.
1841,Topic 12,Relevance,impairs,0.9543830569883641,0.
1842,Topic 12,Relevance,ankle,0.9543830569883641,0.
1843,Topic 12,Relevance,fight,0.9543830569883641,0.
1844,Topic 12,Relevance,lauren,0.9543830569883641,0.
1845,Topic 12,Relevance,kyra,0.9543830569883641,0.
1846,Topic 12,Relevance,tailoring,0.9543830569883641,0.
1847,Topic 12,Relevance,philanthropic,0.9543830569883641,0.
1848,Topic 12,Relevance,prescriptive,0.9543830569883641,0.
1849,Topic 12,Relevance,spun,0.9543830569883641,0.
1850,Topic 12,Relevance,risk,0.9379274249110664,0.25
1851,Topic 12,Relevance,age,0.9345332842055736,0.25
1852,Topic 12,Relevance,clinical,0.9322382020220936,0.25
1853,Topic 12,Relevance,cohort,0.9290298008301563,0.25
1854,Topic 12,Relevance,causal,0.9274899901318352,0.25
1855,Topic 12,Relevance,patients,0.9270036331992874,0.25
1856,Topic 12,Relevance,subjects,0.9245623344264398,0.25
1857,Topic 12,Relevance,health,0.9238730641394596,0.25
1858,Topic 12,Relevance,phenotypes,0.9220708859424641,0.25
1859,Topic 12,Relevance,sex,0.9204045284689424,0.25
1860,Topic 12,Relevance,variate,0.9199800753306538,0.25
1861,Topic 12,Relevance,bmi,0.9197898585678121,0.25
1862,Topic 12,Relevance,icd,0.9196993433360865,0.25
1863,Topic 12,Relevance,blood,0.919497436054431,0.25
1864,Topic 12,Relevance,race,0.9183817400153006,0.25
1865,Topic 12,Relevance,heart,0.9166678952775532,0.25
1866,Topic 12,Relevance,diabetes,0.916196236351747,0.25
1867,Topic 12,Relevance,medication,0.9146988099828964,0.25
1868,Topic 12,Relevance,imputation,0.9132548734680443,0.25
1869,Topic 12,Relevance,exposure,0.91286398735164,0.25
1870,Topic 12,Relevance,epistasis,0.9126565798380932,0.25
1871,Topic 12,Relevance,hispanic,0.9120372878319287,0.25
1872,Topic 12,Relevance,smoking,0.911896664770203,0.25
1873,Topic 12,Relevance,patient,0.9116850743036098,0.25
1874,Topic 12,Relevance,phe,0.9115260022409561,0.25
1875,Topic 12,Relevance,clinical,0.9299451440067852,0.5
1876,Topic 12,Relevance,patients,0.926418252815672,0.5
1877,Topic 12,Relevance,risk,0.9247494101662475,0.5
1878,Topic 12,Relevance,age,0.9186591336421848,0.5
1879,Topic 12,Relevance,health,0.9105838902880323,0.5
1880,Topic 12,Relevance,patient,0.9050349811897604,0.5
1881,Topic 12,Relevance,phenotypes,0.9048907494406372,0.5
1882,Topic 12,Relevance,causal,0.9033881055871827,0.5
1883,Topic 12,Relevance,cohort,0.9025217912023008,0.5
1884,Topic 12,Relevance,was,0.9005302267335416,0.5
1885,Topic 12,Relevance,subjects,0.897205163699642,0.5
1886,Topic 12,Relevance,disease,0.895777765636192,0.5
1887,Topic 12,Relevance,blood,0.8934728050870908,0.5
1888,Topic 12,Relevance,variate,0.8930207793093066,0.5
1889,Topic 12,Relevance,medical,0.8912544440861618,0.5
1890,Topic 12,Relevance,sex,0.8881238250928059,0.5
1891,Topic 12,Relevance,phe,0.8873246853389352,0.5
1892,Topic 12,Relevance,bmi,0.8838442774853015,0.5
1893,Topic 12,Relevance,icd,0.8836613128171753,0.5
1894,Topic 12,Relevance,associated,0.8831742383867665,0.5
1895,Topic 12,Relevance,studies,0.8823295661774951,0.5
1896,Topic 12,Relevance,associations,0.8816017503807987,0.5
1897,Topic 12,Relevance,race,0.8811936640292313,0.5
1898,Topic 12,Relevance,effect,0.8797669646941247,0.5
1899,Topic 12,Relevance,heart,0.8795103669848949,0.5
1900,Topic 12,Relevance,clinical,0.9213392306845923,0.75
1901,Topic 12,Relevance,patients,0.9195688309978324,0.75
1902,Topic 12,Relevance,risk,0.9051342756560989,0.75
1903,Topic 12,Relevance,disease,0.8987480414378762,0.75
1904,Topic 12,Relevance,age,0.8963495174162938,0.75
1905,Topic 12,Relevance,patient,0.8921764420441949,0.75
1906,Topic 12,Relevance,health,0.8909516196282871,0.75
1907,Topic 12,Relevance,was,0.8867306598442214,0.75
1908,Topic 12,Relevance,phenotypes,0.8813489801773347,0.75
1909,Topic 12,Relevance,associated,0.8784081279117045,0.75
1910,Topic 12,Relevance,studies,0.8738822774095307,0.75
1911,Topic 12,Relevance,causal,0.8728334053257629,0.75
1912,Topic 12,Relevance,cohort,0.8695315915955665,0.75
1913,Topic 12,Relevance,medical,0.8655715583355292,0.75
1914,Topic 12,Relevance,subjects,0.8633892800555256,0.75
1915,Topic 12,Relevance,effect,0.8628785469728836,0.75
1916,Topic 12,Relevance,associations,0.8615954521757498,0.75
1917,Topic 12,Relevance,blood,0.8610341707161011,0.75
1918,Topic 12,Relevance,variate,0.8596368493019506,0.75
1919,Topic 12,Relevance,effects,0.8581764807581315,0.75
1920,Topic 12,Relevance,phenotype,0.8577929093432186,0.75
1921,Topic 12,Relevance,phe,0.8567775711347333,0.75
1922,Topic 12,Relevance,models,0.855120144109246,0.75
1923,Topic 12,Relevance,bio,0.8533320315262479,0.75
1924,Topic 12,Relevance,individuals,0.8502662807618387,0.75
1925,Topic 12,Saliency,clinical,0.22903861,
1926,Topic 12,Saliency,patients,0.2193324,
1927,Topic 12,Saliency,risk,0.17496756,
1928,Topic 12,Saliency,age,0.14969023,
1929,Topic 12,Saliency,health,0.13406423,
1930,Topic 12,Saliency,patient,0.13249117,
1931,Topic 12,Saliency,disease,0.12993674,
1932,Topic 12,Saliency,was,0.11980155,
1933,Topic 12,Saliency,phenotypes,0.11375623,
1934,Topic 12,Saliency,causal,0.09959244,
1935,Topic 12,Saliency,cohort,0.09444755,
1936,Topic 12,Saliency,associated,0.0926547,
1937,Topic 12,Saliency,studies,0.088126555,
1938,Topic 12,Saliency,medical,0.08570843,
1939,Topic 12,Saliency,subjects,0.084863745,
1940,Topic 12,Saliency,blood,0.081067234,
1941,Topic 12,Saliency,variate,0.07931008,
1942,Topic 12,Saliency,associations,0.07686373,
1943,Topic 12,Saliency,effect,0.0768472,
1944,Topic 12,Saliency,phe,0.074612975,
1945,Topic 12,Saliency,phenotype,0.07125236,
1946,Topic 12,Saliency,effects,0.07107485,
1947,Topic 12,Saliency,sex,0.06727541,
1948,Topic 12,Saliency,individuals,0.061234105,
1949,Topic 12,Saliency,bmi,0.059255373,
1950,Topic 13,Probability,time,0.007052526343613863,
1951,Topic 13,Probability,use,0.006185673642903566,
1952,Topic 13,Probability,user,0.005560301709920168,
1953,Topic 13,Probability,new,0.004724408034235239,
1954,Topic 13,Probability,tools,0.004402434453368187,
1955,Topic 13,Probability,available,0.004365283530205488,
1956,Topic 13,Probability,software,0.0042228722013533115,
1957,Topic 13,Probability,work,0.004123803228139877,
1958,Topic 13,Probability,provide,0.004024734254926443,
1959,Topic 13,Probability,flow,0.003746103262528777,
1960,Topic 13,Probability,molecular,0.0036779933143407106,
1961,Topic 13,Probability,computational,0.003523198189213872,
1962,Topic 13,Probability,would,0.0035170065239071846,
1963,Topic 13,Probability,developed,0.003411745885387063,
1964,Topic 13,Probability,many,0.003337444271892309,
1965,Topic 13,Probability,visualization,0.003331252373754978,
1966,Topic 13,Probability,application,0.0032074162736535072,
1967,Topic 13,Probability,large,0.003170265583321452,
1968,Topic 13,Probability,information,0.003027854021638632,
1969,Topic 13,Probability,level,0.003021662123501301,
1970,Topic 13,Probability,access,0.002990703098475933,
1971,Topic 13,Probability,development,0.0029287850484251976,
1972,Topic 13,Probability,tool,0.0029287850484251976,
1973,Topic 13,Probability,ability,0.0029287850484251976,
1974,Topic 13,Probability,type,0.002910209819674492,
1975,Topic 13,Relevance,babi,0.957181040045424,0.
1976,Topic 13,Relevance,chairs,0.957181040045424,0.
1977,Topic 13,Relevance,biel,0.957181040045424,0.
1978,Topic 13,Relevance,athens,0.957181040045424,0.
1979,Topic 13,Relevance,tempera,0.957181040045424,0.
1980,Topic 13,Relevance,pasting,0.957181040045424,0.
1981,Topic 13,Relevance,karen,0.957181040045424,0.
1982,Topic 13,Relevance,suites,0.957181040045424,0.
1983,Topic 13,Relevance,appointed,0.957181040045424,0.
1984,Topic 13,Relevance,garage,0.957181040045424,0.
1985,Topic 13,Relevance,leader,0.957181040045424,0.
1986,Topic 13,Relevance,flask,0.957181040045424,0.
1987,Topic 13,Relevance,nosed,0.957181040045424,0.
1988,Topic 13,Relevance,assistants,0.957181040045424,0.
1989,Topic 13,Relevance,warned,0.957181040045424,0.
1990,Topic 13,Relevance,feared,0.957181040045424,0.
1991,Topic 13,Relevance,grabowski,0.957181040045424,0.
1992,Topic 13,Relevance,fresne,0.957181040045424,0.
1993,Topic 13,Relevance,vesta,0.957181040045424,0.
1994,Topic 13,Relevance,steen,0.957181040045424,0.
1995,Topic 13,Relevance,perpetuating,0.957181040045424,0.
1996,Topic 13,Relevance,indigenous,0.957181040045424,0.
1997,Topic 13,Relevance,niches,0.957181040045424,0.
1998,Topic 13,Relevance,arrivals,0.957181040045424,0.
1999,Topic 13,Relevance,weaning,0.957181040045424,0.
2000,Topic 13,Relevance,software,0.9219114779975173,0.25
2001,Topic 13,Relevance,flow,0.9183857589925878,0.25
2002,Topic 13,Relevance,field,0.9180339671273334,0.25
2003,Topic 13,Relevance,visualization,0.9163186645506508,0.25
2004,Topic 13,Relevance,user,0.9134416032914651,0.25
2005,Topic 13,Relevance,visual,0.911955091003112,0.25
2006,Topic 13,Relevance,ste,0.9113127139890234,0.25
2007,Topic 13,Relevance,work,0.9111355822149607,0.25
2008,Topic 13,Relevance,interactive,0.9107912243651316,0.25
